videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection
ozBPl2ap4do,https://www.youtube.com/watch?v=ozBPl2ap4do,"[['0:00:48.915', '0:00:51.618'], ['0:01:01.661', '0:01:05.331'], ['0:01:13.006', '0:01:16.810']]","['A woman is rummaging through clothes in her closet.', 'A group of people standing in front of a door with a basketball hoop on it.', 'An advertisement for hammer hoops with a basketball hoop.']","[0.452392578125, 0.439453125, 0.469970703125]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:01.167'], ['0:00:01.201', '0:00:02.702']], [['0:00:00.000', '0:00:03.636']], [['0:00:00.000', '0:00:03.770']]]"
p-J5qyWB6HE,https://www.youtube.com/watch?v=p-J5qyWB6HE,"[['0:01:39.466', '0:01:42.318'], ['0:03:07.871', '0:03:10.890'], ['0:06:02.779', '0:06:04.997']]","['A woman is walking on a trail with her dog in a sling.', 'There is a man and a woman walking on a dirt trail in the mountains, surrounded by green bushes and trees.', 'A couple of cars driving down a street on a sunny day.']","[0.489990234375, 0.45849609375, 0.449462890625]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:02.836']], [['0:00:00.000', '0:00:03.003']], [['0:00:00.000', '0:00:02.202']]]"
p0ScErtWzoo,https://www.youtube.com/watch?v=p0ScErtWzoo,"[['0:00:16.049', '0:00:28.028'], ['0:02:48.902', '0:02:52.338'], ['0:03:29.409', '0:03:32.045']]","['A man is standing on top of a mountain in the fog and smiling at the camera.', 'The ruins of machu picchu on a cloudy day.', 'A black and red worm is crawling on the ground.']","[0.458984375, 0.453125, 0.4970703125]","['desirable', '0_low_desirable_score', 'desirable']","[[['0:00:00.000', '0:00:11.945']], [['0:00:00.000', '0:00:01.634'], ['0:00:01.668', '0:00:03.403']], [['0:00:00.000', '0:00:02.602']]]"
pE-6yCDWdOo,https://www.youtube.com/watch?v=pE-6yCDWdOo,"[['0:00:50.600', '0:00:59.360'], ['0:01:01.080', '0:01:06.240'], ['0:01:37.040', '0:02:14.440']]","['A person is making a bowl out of a stone on a wooden table.', 'A close up of a person grinding something on a pottery wheel.', 'A person is cooking food in a pot on a stove with a spoon.']","[0.47265625, 0.464111328125, 0.4501953125]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:08.720']], [['0:00:00.000', '0:00:05.120']], [['0:00:00.000', '0:00:00.280'], ['0:00:00.320', '0:00:07.280'], ['0:00:07.320', '0:00:13.400'], ['0:00:13.440', '0:00:16.040'], ['0:00:16.080', '0:00:21.400'], ['0:00:21.440', '0:00:27.880'], ['0:00:27.920', '0:00:31.440'], ['0:00:31.480', '0:00:37.360']]]"
pMFNe6tEZWo,https://www.youtube.com/watch?v=pMFNe6tEZWo,"[['0:00:10.410', '0:00:14.447'], ['0:00:25.859', '0:01:13.907'], ['0:05:48.715', '0:06:00.727']]","['A woman is talking to the camera in a makeup studio.', 'A makeup artist is talking to the camera while holding a cosmetic palette.', 'A woman is thanking viewers for watching her makeup tutorial and encourages them to subscribe to her channel.']","[0.473388671875, 0.45751953125, 0.469970703125]","['desirable', 'desirable', '3_screen_in_screen']","[[['0:00:00.000', '0:00:04.004']], [['0:00:00.000', '0:00:48.014']], [['0:00:00.000', '0:00:11.978']]]"
pNRNxHQ2V3Q,https://www.youtube.com/watch?v=pNRNxHQ2V3Q,"[['0:00:17.120', '0:00:20.680'], ['0:03:09.800', '0:03:12.400'], ['0:05:50.720', '0:05:53.280']]","['A group of people watching sailboats in the water.', 'There are several sailboats racing in the ocean on a sunny day.', 'A crew of men on a sailboat in the water.']","[0.45166015625, 0.46240234375, 0.44384765625]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:03.520']], [['0:00:00.000', '0:00:02.560']], [['0:00:00.000', '0:00:02.520']]]"
pNWw0Je2aCA,https://www.youtube.com/watch?v=pNWw0Je2aCA,"[['0:00:09.900', '0:00:21.533'], ['0:00:32.500', '0:00:39.200'], ['0:01:09.666', '0:01:23.333']]","['A computer screen with the words minecraft on it.', 'A screen shot of a web page.', 'A computer screen showing a program.']","[0.4521484375, 0.432861328125, 0.44970703125]","['4_computer_screen_recording', '4_computer_screen_recording', '4_computer_screen_recording']","[[['0:00:00.000', '0:00:11.600']], [['0:00:00.000', '0:00:06.666']], [['0:00:00.000', '0:00:13.666']]]"
pPTjPvYZlFY,https://www.youtube.com/watch?v=pPTjPvYZlFY,"[['0:00:05.572', '0:00:10.677'], ['0:04:18.925', '0:04:42.815'], ['0:04:48.988', '0:05:14.714']]","['A person holding a package of clips and small strips.', 'A person is holding a cord to a wall in a room.', 'A person is holding a wire in their hand.']","[0.4619140625, 0.451416015625, 0.45556640625]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:05.071']], [['0:00:00.000', '0:00:21.855'], ['0:00:21.888', '0:00:23.857']], [['0:00:00.000', '0:00:05.071'], ['0:00:05.105', '0:00:13.013'], ['0:00:13.046', '0:00:25.725']]]"
pPX54Kbo7Yw,https://www.youtube.com/watch?v=pPX54Kbo7Yw,"[['0:01:40.840', '0:01:43.320'], ['0:03:18.760', '0:03:22.640'], ['0:05:09.200', '0:05:13.240']]","['A person holding a red plastic bag on the sidewalk.', 'A person petting a black and white dog on the street.', 'Two brown and white dogs laying next to each other.']","[0.466064453125, 0.4677734375, 0.46142578125]","['desirable', 'desirable', '1_still_foreground_image']","[[['0:00:00.000', '0:00:02.440']], [['0:00:00.000', '0:00:03.840']], [['0:00:00.000', '0:00:04.000']]]"
pTkxho-FBKg,https://www.youtube.com/watch?v=pTkxho-FBKg,"[['0:01:11.071', '0:01:23.049'], ['0:04:48.821', '0:04:52.859'], ['0:06:02.995', '0:06:18.945']]","['The person is flipping through a vintage flower book.', 'The person is flipping through a scrapbook with pictures and captions.', 'A person holding an open book with a pattern on it.']","[0.481201171875, 0.467529296875, 0.46728515625]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:02.769'], ['0:00:02.802', '0:00:11.945']], [['0:00:00.000', '0:00:04.037']], [['0:00:00.000', '0:00:15.915']]]"
pYFryXDJ0Gw,https://www.youtube.com/watch?v=pYFryXDJ0Gw,"[['0:01:31.591', '0:01:39.065'], ['0:02:56.276', '0:02:59.379'], ['0:05:50.316', '0:05:56.689']]","['The woman is preparing food on a stove in a modern kitchen with white cabinets and appliances.', 'A woman is cooking broccoli in a pan on a gas stove.', 'A young woman is standing in a kitchen and holding a bowl of food.']","[0.44384765625, 0.462158203125, 0.443603515625]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:07.440']], [['0:00:00.000', '0:00:03.069']], [['0:00:00.000', '0:00:06.339']]]"
pbA7tUiZBqA,https://www.youtube.com/watch?v=pbA7tUiZBqA,"[['0:00:08.266', '0:00:12.266'], ['0:00:24.766', '0:00:40.766'], ['0:02:19.333', '0:02:24.966']]","['The division of agricultural sciences and natural resources logo.', 'A woman is standing in front of a tractor and talking to the camera.', 'The sunup logo with a windmill in the background.']","[0.43994140625, 0.5029296875, 0.45068359375]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:03.966']], [['0:00:00.000', '0:00:15.966']], [['0:00:00.000', '0:00:05.600']]]"
pc9ymdvq_Bk,https://www.youtube.com/watch?v=pc9ymdvq_Bk,"[['0:01:30.557', '0:01:33.393'], ['0:01:34.394', '0:01:39.866'], ['0:03:45.692', '0:04:33.740']]","['A black background with the words ""sending off some of her yarn"".', 'There is a young girl sitting at a desk in a room with a quilt hanging on the wall. she appears to be working on something, possibly sewing or crafting.', 'A green bush with white flowers in the middle of a field.']","[0.43017578125, 0.43994140625, 0.442626953125]","['1_still_foreground_image', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:02.802']], [['0:00:00.000', '0:00:05.438']], [['0:00:00.000', '0:00:48.014']]]"
pfKVzND1Mr0,https://www.youtube.com/watch?v=pfKVzND1Mr0,"[['0:00:00.500', '0:00:04.504'], ['0:00:30.530', '0:00:34.034'], ['0:00:43.877', '0:00:47.914']]","['There is a dj on stage with lights and smoke coming out of the speakers.', 'A man in a gray suit holding an award in front of a microphone.', 'Person swift with a bob haircut and red lipstick.']","[0.4912109375, 0.47900390625, 0.482177734375]","['1_still_foreground_image', '1_still_foreground_image', '1_still_foreground_image']","[[['0:00:00.000', '0:00:03.970']], [['0:00:00.000', '0:00:03.470']], [['0:00:00.000', '0:00:04.004']]]"
piJPHbIXjQE,https://www.youtube.com/watch?v=piJPHbIXjQE,"[['0:00:14.414', '0:00:43.576'], ['0:04:45.618', '0:04:49.622'], ['0:04:51.024', '0:04:59.032']]","['A woman is sitting at a table and holding a white box with a cat inside.', 'A woman is holding a new filter for turtles and talking about how it can replenish what she feels like it already has.', 'A woman is unpacking an icac filter from a box.']","[0.44677734375, 0.4541015625, 0.45263671875]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:22.956'], ['0:00:23.023', '0:00:29.095']], [['0:00:00.000', '0:00:03.937']], [['0:00:00.000', '0:00:07.941']]]"
pl9C9N-FsLw,https://www.youtube.com/watch?v=pl9C9N-FsLw,"[['0:00:26.226', '0:00:30.263'], ['0:01:03.830', '0:01:19.779'], ['0:06:30.790', '0:06:37.230']]","[""A close up of a person's hand on a laptop."", 'Two men sitting at a table talking to each other.', 'A person is walking on a bridge in a park.']","[0.45703125, 0.465576171875, 0.455810546875]","['desirable', 'desirable', '0_low_desirable_score']","[[['0:00:00.000', '0:00:04.004']], [['0:00:00.000', '0:00:04.404'], ['0:00:04.437', '0:00:05.005'], ['0:00:05.038', '0:00:14.714'], ['0:00:14.781', '0:00:15.915']], [['0:00:00.000', '0:00:06.406']]]"
plvdXSnLhjo,https://www.youtube.com/watch?v=plvdXSnLhjo,"[['0:06:29.055', '0:06:33.092'], ['0:06:57.250', '0:07:18.738'], ['0:09:32.605', '0:09:38.311']]","['A collage of pictures of a group of people.', 'President donald trump speaking into a microphone.', 'A fox news tv screen with a couple of people on it.']","[0.48193359375, 0.4892578125, 0.44140625]","['1_still_foreground_image', 'desirable', '3_screen_in_screen']","[[['0:00:00.000', '0:00:04.004']], [['0:00:00.000', '0:00:21.454']], [['0:00:00.000', '0:00:00.400'], ['0:00:00.433', '0:00:05.672']]]"
po1YPr-Wing,https://www.youtube.com/watch?v=po1YPr-Wing,"[['0:02:30.760', '0:02:32.960'], ['0:04:35.560', '0:04:38.440'], ['0:04:45.280', '0:04:47.720']]","['A pregnant woman is sitting on a couch and talking to the camera.', 'A woman is sitting on a couch with books behind her and text over her head.', 'A pregnant woman is sitting on a black leather couch and holding a piece of cheese in her hand.']","[0.47607421875, 0.442138671875, 0.4775390625]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:02.160']], [['0:00:00.000', '0:00:02.000'], ['0:00:02.040', '0:00:02.840']], [['0:00:00.000', '0:00:02.400']]]"
pr0z_Rn5-ZE,https://www.youtube.com/watch?v=pr0z_Rn5-ZE,"[['0:01:49.876', '0:01:53.179'], ['0:02:40.760', '0:02:44.797'], ['0:03:05.818', '0:03:08.555']]","['A close up of a rocket sitting next to a body of water.', 'A rocket is being launched from a booster named little joe ii.', 'A rocket is launching into space.']","[0.46484375, 0.46044921875, 0.444580078125]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:03.269']], [['0:00:00.000', '0:00:02.068'], ['0:00:02.102', '0:00:04.004']], [['0:00:00.000', '0:00:02.736']]]"
pxDqDdK_yR4,https://www.youtube.com/watch?v=pxDqDdK_yR4,"[['0:01:21.614', '0:01:24.217'], ['0:01:24.918', '0:01:28.421'], ['0:01:56.549', '0:02:00.587']]","['The person is wearing a military uniform and holding a rifle.', 'A group of military men walking down a street.', 'The speaker is standing in front of a cityscape with mountains in the background.']","[0.466796875, 0.46826171875, 0.473388671875]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:02.602']], [['0:00:00.000', '0:00:03.470']], [['0:00:00.000', '0:00:04.037']]]"
pyBKpkXnRjE,https://www.youtube.com/watch?v=pyBKpkXnRjE,"[['0:00:00.600', '0:00:05.705'], ['0:04:59.265', '0:05:47.313'], ['0:06:21.481', '0:06:27.086']]","['A video game screen showing a building with water dripping from the ceiling.', 'A video game screen showing a table with a bunch of cards on it.', 'A video game with an image of an angel.']","[0.453125, 0.484619140625, 0.460693359375]","['1_still_foreground_image', '4_computer_screen_recording', '1_still_foreground_image']","[[['0:00:00.000', '0:00:05.071']], [['0:00:00.000', '0:00:48.014']], [['0:00:00.000', '0:00:05.572']]]"
pysrjjmgxPw,https://www.youtube.com/watch?v=pysrjjmgxPw,"[['0:00:00.500', '0:00:04.500'], ['0:01:07.260', '0:01:44.400'], ['0:01:54.880', '0:02:41.620']]","['A picture of a british flag, a star, and a heart.', 'A person is making a mixed berry dessert by adding some icing sugar to the mixture and then dividing it into three glasses.', 'A person is making a dessert by mixing ingredients and pouring them into glass cups.']","[0.441650390625, 0.435302734375, 0.43798828125]","['1_still_foreground_image', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:03.980']], [['0:00:00.000', '0:00:19.000'], ['0:00:19.020', '0:00:20.280'], ['0:00:20.300', '0:00:21.260'], ['0:00:21.280', '0:00:22.640'], ['0:00:22.660', '0:00:23.720'], ['0:00:23.740', '0:00:26.760'], ['0:00:26.780', '0:00:37.120']], [['0:00:00.000', '0:00:30.580'], ['0:00:30.620', '0:00:46.720']]]"
q37ZHrfJu10,https://www.youtube.com/watch?v=q37ZHrfJu10,"[['0:00:00.800', '0:00:07.207'], ['0:00:30.063', '0:00:32.599'], ['0:02:18.905', '0:02:22.942']]","['A blue screen with text on it.', 'A screen with a bunch of icons on it.', 'A close up of a computer screen with a bunch of buttons and symbols on it.']","[0.438232421875, 0.4580078125, 0.454833984375]","['1_still_foreground_image', '4_computer_screen_recording', '4_computer_screen_recording']","[[['0:00:00.000', '0:00:06.373']], [['0:00:00.000', '0:00:02.502']], [['0:00:00.000', '0:00:04.004']]]"
q3gKwycKbc4,https://www.youtube.com/watch?v=q3gKwycKbc4,"[['0:00:05.071', '0:00:11.244'], ['0:02:47.800', '0:02:50.970'], ['0:03:02.615', '0:03:06.519']]","['The speaker is a young man with curly hair, wearing a black t-shirt and standing in front of a bookcase.', 'A television screen showing a news report.', 'A man in a suit and tie in front of a french flag.']","[0.478515625, 0.43896484375, 0.453125]","['desirable', '0_low_desirable_score', '3_screen_in_screen']","[[['0:00:00.000', '0:00:01.167'], ['0:00:01.201', '0:00:03.470'], ['0:00:03.503', '0:00:04.838'], ['0:00:04.871', '0:00:05.405'], ['0:00:05.438', '0:00:06.139']], [['0:00:00.000', '0:00:03.169']], [['0:00:00.000', '0:00:03.870']]]"
q59as_yGbWY,https://www.youtube.com/watch?v=q59as_yGbWY,"[['0:00:01.501', '0:00:04.170'], ['0:00:57.357', '0:01:02.729'], ['0:01:03.730', '0:01:06.399']]","['The david pakman show logo.', 'The speaker is wearing a black t-shirt and has a beard, he is standing in front of a white background with his hands on his hips.', 'The speaker is a muscular man with a beard, wearing a black t-shirt and speaking to the camera on a white background.']","[0.44580078125, 0.450439453125, 0.509765625]","['desirable', '3_screen_in_screen', '0_low_desirable_score']","[[['0:00:00.000', '0:00:00.800'], ['0:00:00.834', '0:00:02.635']], [['0:00:00.000', '0:00:05.372']], [['0:00:00.000', '0:00:02.635']]]"
q7MyTXJJaac,https://www.youtube.com/watch?v=q7MyTXJJaac,"[['0:01:34.928', '0:01:40.867'], ['0:03:05.385', '0:03:10.757'], ['0:03:39.886', '0:03:43.656']]","['A store with shelves full of different types of products.', 'The man is sitting on a chair wearing a black t-shirt and looking at the camera with a serious expression.', 'A male doctor is talking to the camera in an office. he is wearing a white shirt and has a medical background.']","[0.4658203125, 0.446533203125, 0.472412109375]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:05.905']], [['0:00:00.000', '0:00:05.338']], [['0:00:00.000', '0:00:00.033'], ['0:00:00.100', '0:00:03.737']]]"
q99laZyLlm8,https://www.youtube.com/watch?v=q99laZyLlm8,"[['0:00:11.911', '0:00:14.981'], ['0:06:49.275', '0:06:51.444'], ['0:09:57.296', '0:10:04.837']]","['A tiger is drinking water from a river.', 'A man in a white hat hugging a tree.', 'A close up of a leopard climbing up a tree.']","[0.460205078125, 0.46533203125, 0.459716796875]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:03.036']], [['0:00:00.000', '0:00:02.135']], [['0:00:00.000', '0:00:07.507']]]"
q9MEJTbKf-o,https://www.youtube.com/watch?v=q9MEJTbKf-o,"[['0:00:15.320', '0:00:17.560'], ['0:00:55.640', '0:01:03.880'], ['0:01:12.120', '0:01:14.240']]","['A large crowd of people is walking down a street near a military truck.', 'A group of men in life jackets are talking to a microphone.', 'A group of people in an inflatable boat on the water.']","[0.48193359375, 0.451171875, 0.4521484375]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:02.200']], [['0:00:00.000', '0:00:08.200']], [['0:00:00.000', '0:00:02.080']]]"
qa0TxyNUgE4,https://www.youtube.com/watch?v=qa0TxyNUgE4,"[['0:04:54.640', '0:04:57.800'], ['0:05:08.920', '0:05:18.640'], ['0:05:23.600', '0:05:53.720']]","['A blurry picture of a man in a purple shirt.', 'There is a young man sitting at a table in a dark room, looking at something on the table.', 'A young man is sitting in front of a screen and talking to someone on a video call.']","[0.4326171875, 0.4521484375, 0.43505859375]","['desirable', 'desirable', 'desirable']","[[['0:00:00.000', '0:00:03.120']], [['0:00:00.000', '0:00:09.680']], [['0:00:00.000', '0:00:30.080']]]"
